MSG	0 TMT_EVENT: timer_started
MSG	0 TMT_EVENT: correct_click_A_Target:1
SFIX R   0
0	1222.1	 467.4	 336.5	32768.0	...
1	1222.1	 466.5	 335.8	32768.0	...
2	1221.8	 466.9	 331.8	32768.0	...
3	1222.3	 467.2	 333.5	32768.0	...
4	1222.1	 466.8	 337.6	32768.0	...
5	1221.8	 466.9	 334.2	32768.0	...
6	1222.0	 467.0	 338.5	32768.0	...
7	1222.3	 466.9	 334.6	32768.0	...
8	1222.0	 466.9	 337.5	32768.0	...
9	1222.5	 467.3	 339.4	32768.0	...
10	1222.5	 466.5	 333.4	32768.0	...
11	1221.7	 466.9	 338.6	32768.0	...
12	1221.7	 467.2	 333.1	32768.0	...
13	1222.2	 467.2	 332.1	32768.0	...
14	1222.0	 467.0	 333.1	32768.0	...
15	1222.3	 467.0	 337.1	32768.0	...
16	1221.9	 467.4	 337.6	32768.0	...
17	1222.3	 466.8	 331.3	32768.0	...
18	1221.7	 466.8	 333.0	32768.0	...
19	1222.2	 467.2	 336.0	32768.0	...
20	1221.7	 467.4	 330.5	32768.0	...
21	1221.8	 467.3	 339.1	32768.0	...
22	1221.9	 467.0	 334.3	32768.0	...
23	1222.1	 466.9	 339.4	32768.0	...
24	1222.6	 466.7	 335.0	32768.0	...
25	1222.5	 467.2	 338.2	32768.0	...
26	1222.6	 466.8	 334.6	32768.0	...
27	1222.6	 466.9	 330.8	32768.0	...
28	1222.0	 467.0	 335.2	32768.0	...
29	1222.4	 466.9	 337.8	32768.0	...
30	1221.9	 467.2	 337.2	32768.0	...
31	1222.3	 466.5	 332.4	32768.0	...
32	1221.7	 467.2	 331.0	32768.0	...
33	1222.5	 467.3	 337.1	32768.0	...
34	1221.9	 467.1	 332.9	32768.0	...
35	1222.2	 467.1	 333.5	32768.0	...
36	1221.7	 467.4	 333.9	32768.0	...
37	1221.7	 467.2	 338.2	32768.0	...
38	1222.6	 466.5	 337.9	32768.0	...
39	1222.6	 466.6	 332.9	32768.0	...
40	1222.2	 466.7	 337.5	32768.0	...
41	1222.2	 466.7	 340.0	32768.0	...
42	1221.8	 466.6	 335.0	32768.0	...
43	1221.7	 467.3	 337.2	32768.0	...
44	1222.0	 466.7	 333.4	32768.0	...
45	1222.1	 467.0	 335.8	32768.0	...
EFIX R   0	45	46	1222.1	 466.9	    300
SSACC R  46
46	1221.6	 468.0	 331.5	32768.0	...
47	1219.7	 470.5	 330.6	32768.0	...
48	1216.5	 474.8	 330.7	32768.0	...
49	1212.5	 479.7	 330.3	32768.0	...
50	1207.6	 485.9	 337.1	32768.0	...
51	1203.1	 493.5	 335.8	32768.0	...
52	1196.9	 502.1	 332.1	32768.0	...
53	1190.6	 510.7	 334.7	32768.0	...
54	1184.0	 520.6	 332.6	32768.0	...
55	1176.3	 530.0	 331.4	32768.0	...
56	1169.5	 539.2	 337.4	32768.0	...
57	1162.5	 548.9	 332.4	32768.0	...
58	1155.9	 558.3	 334.0	32768.0	...
