MSG	0 TMT_EVENT: timer_started
MSG	0 TMT_EVENT: correct_click_A_Target:1
SFIX R   0
0	1016.7	 653.1	 337.7	32768.0	...
1	1016.2	 653.1	 339.7	32768.0	...
2	1016.2	 652.9	 333.2	32768.0	...
3	1016.2	 652.8	 337.4	32768.0	...
4	1016.6	 652.3	 339.4	32768.0	...
5	1016.6	 652.7	 339.4	32768.0	...
6	1016.4	 652.6	 332.9	32768.0	...
7	1016.3	 652.9	 338.1	32768.0	...
8	1016.6	 653.0	 333.5	32768.0	...
9	1016.7	 652.6	 339.7	32768.0	...
10	1016.0	 653.2	 331.3	32768.0	...
11	1016.3	 652.9	 330.7	32768.0	...
12	1016.5	 652.7	 333.7	32768.0	...
13	1017.0	 652.7	 333.5	32768.0	...
14	1016.7	 652.7	 334.6	32768.0	...
15	1016.2	 652.7	 337.4	32768.0	...
16	1016.9	 652.6	 338.3	32768.0	...
17	1016.0	 652.9	 340.0	32768.0	...
18	1016.9	 653.1	 331.5	32768.0	...
19	1016.7	 652.9	 334.1	32768.0	...
20	1016.4	 652.9	 331.6	32768.0	...
21	1017.0	 653.2	 337.3	32768.0	...
22	1016.8	 652.9	 330.4	32768.0	...
23	1016.3	 652.7	 332.0	32768.0	...
24	1016.2	 652.3	 335.4	32768.0	...
25	1016.0	 652.6	 337.3	32768.0	...
26	1016.7	 653.2	 331.1	32768.0	...
27	1016.0	 653.2	 337.5	32768.0	...
28	1016.2	 652.4	 333.2	32768.0	...
29	1016.9	 652.4	 335.5	32768.0	...
30	1016.9	 652.6	 332.0	32768.0	...
31	1016.9	 653.0	 331.2	32768.0	...
32	1016.6	 652.5	 331.2	32768.0	...
33	1016.4	 652.7	 332.4	32768.0	...
34	1016.3	 653.0	 337.7	32768.0	...
35	1016.2	 652.5	 337.7	32768.0	...
36	1016.4	 653.1	 333.2	32768.0	...
37	1016.3	 652.5	 333.9	32768.0	...
38	1016.8	 652.8	 332.5	32768.0	...
39	1016.1	 652.4	 338.1	32768.0	...
40	1016.3	 653.2	 335.2	32768.0	...
41	1016.6	 652.7	 338.1	32768.0	...
42	1016.1	 652.5	 336.0	32768.0	...
EFIX R   0	42	43	1016.5	 652.7	    300
SSACC R  43
43	1016.2	 652.8	 339.5	32768.0	...
44	1016.9	 651.2	 332.7	32768.0	...
45	1017.1	 649.8	 338.6	32768.0	...
46	1017.0	 647.3	 338.3	32768.0	...
47	1018.0	 644.7	 334.2	32768.0	...
48	1017.7	 641.6	 335.7	32768.0	...
49	1018.9	 638.2	 334.6	32768.0	...
50	1019.4	 633.8	 333.9	32768.0	...
51	1020.0	 629.3	 330.4	32768.0	...
52	1020.7	 624.2	 339.2	32768.0	...
53	1021.4	 618.9	 338.1	32768.0	...
54	1022.2	 613.5	 336.7	32768.0	...
